Date,Malappuram-Angadipuram,Malappuram-Manjeri,Malappuram-Nilambur,Malappuram-Perinthalamanna,Malappuram-Ponnani,Malappuram-Tiruvangadi,Palakkad-Alathur,Palakkad-Alattur,Palakkad-Cherapalaseri,Palakkad-Mannarkad,Palakkad-Ottapalam,Malappuram-Palakkad,Palakkad-OBSY,Palakkad-Parli,Palakkad-Pattembi,Thrissur-Chalakudi,Thrissur-Enamakkal,Thrissur-Kodungallur,Thrissur-Mukundarpuram,Thrissur-Ollukara,Thrissur-Peechi,Thrissur-Thalipilly,Thrissur-Thrissur,Coimbatore-Anaimalai,Coimbatore-Attakatti,Coimbatore-Nirardam1,Coimbatore-Parambikulam,Coimbatore-Pollachi,Coimbatore-Sholiyarnagar,Coimbatore-Solayar,Coimbatore-Topslip,Coimbatore-Nirar,Coimbatore-Valparai,Palakkad-Chittur
1970-03-24,0.68,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.5,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.62,0.0,1.78,1.09,0.0,0.46,1.39,0.0
1970-03-25,0.05,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.32,1.55,0.0,2.62,2.84,0.0
1970-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,2.12,0.0,0.57,1.18,0.15,1.5,1.72,0.0
1970-03-27,0.31,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.88,0.0,3.1,11.73,0.36,1.53,2.66,0.0
1970-03-28,1.52,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.53,0.0,0.26,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,2.12,0.0,2.46,2.18,0.03,0.51,1.92,0.0
1970-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.48,0.0,1.64,0.0,0.58,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,1.62,0.0,2.52,5.36,1.34,3.83,1.9,0.0
1970-03-30,1.14,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,2.0,0.0,1.89,1.45,0.02,1.48,1.49,0.0
1970-03-31,1.8,0.0,0.0,0.0,0.0,0.0,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1.45,2.9,50.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.38,0.0,2.61,0.05,2.56,3.12,2.42,0.0
1970-04-01,0.96,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.36,1.9,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,3.42,2.4,0.46,4.19,1.93,0.0
1970-04-02,1.82,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,1.08,0.93,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.13,0.75,0.0,3.24,6.5,0.38,0.74,2.52,0.0
1970-04-03,2.85,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,10.0,0.0,0.0,1.59,0.0,0.79,0.87,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.05,0.0,0.0,2.13,0.0,0.05,0.15,1.0,0.0
1970-04-04,6.84,0.0,0.0,0.0,0.0,0.0,1.0,4.3,0.0,6.2,13.2,0.0,0.0,1.86,0.0,4.38,4.08,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.56,0.75,0.0,3.11,7.9,1.05,3.01,2.94,0.0
1970-04-05,1.34,0.0,2.5,51.8,10.0,35.6,1.76,0.0,42.0,20.0,0.0,7.18,0.0,6.34,10.5,3.07,1.32,0.0,48.3,78.5,13.0,0.0,50.0,0.0,0.0,1.29,3.38,0.0,2.82,2.8,2.18,2.69,3.36,25.0
1970-04-06,3.22,0.0,17.8,6.8,0.1,41.7,1.81,2.0,4.0,13.0,8.8,2.13,13.4,4.72,21.8,7.54,3.95,0.0,10.2,45.4,9.0,0.0,75.0,36.0,0.0,11.86,5.5,6.0,6.97,7.48,3.33,5.73,3.99,17.0
1970-04-07,3.1,0.0,0.5,2.6,2.0,2.5,6.14,1.2,22.0,0.0,10.5,9.38,6.0,11.01,2.4,6.99,8.1,0.0,9.7,1.6,3.0,1.77,0.0,43.0,9.0,6.27,12.75,0.0,5.43,0.4,3.89,6.39,2.58,0.0
1970-04-08,2.58,0.0,7.6,5.8,10.0,0.0,2.76,43.2,0.0,11.2,5.5,3.3,25.6,3.63,28.6,4.14,5.3,0.0,16.8,3.6,0.0,0.0,0.0,50.0,2.0,4.97,0.25,0.0,2.7,1.2,0.49,3.58,2.19,0.0
1970-04-09,5.0,0.0,0.0,12.6,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.43,0.0,10.29,0.0,1.17,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.88,0.0,3.77,1.7,0.38,1.4,2.49,0.0
1970-04-10,3.36,0.0,0.0,9.8,0.0,0.0,2.38,0.0,0.0,0.0,0.0,2.02,0.0,2.31,0.0,2.15,2.16,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.05,0.0,0.0,3.43,0.8,2.18,1.4,2.63,15.0
1970-04-11,3.55,0.0,0.0,1.4,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.07,0.0,5.51,0.0,4.94,0.72,0.0,0.0,0.0,0.0,6.4,0.0,25.0,0.0,3.76,0.0,0.0,3.17,1.9,0.97,3.12,2.13,0.0
1970-04-12,3.53,0.0,0.0,0.0,0.0,0.0,2.76,1.3,32.0,0.0,0.0,0.53,0.0,2.57,0.0,2.8,5.78,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,3.89,5.25,0.0,6.23,0.0,2.72,2.85,2.3,10.0
1970-04-13,6.19,0.0,0.0,0.0,0.0,0.0,0.97,0.0,11.0,0.0,27.2,0.23,0.0,0.31,0.0,3.21,10.42,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,6.61,12.12,0.0,2.52,0.8,3.71,3.05,2.19,7.0
1970-04-14,3.38,0.0,30.5,9.2,7.1,0.0,4.4,15.6,0.0,7.0,18.4,5.17,30.4,1.06,12.6,6.93,3.6,0.0,47.0,9.6,8.2,1.33,0.0,3.0,0.0,2.66,11.38,0.0,2.54,0.6,2.38,2.86,2.11,0.0
1970-04-15,3.01,0.0,0.0,6.4,0.0,17.8,1.76,4.3,0.0,6.0,0.0,0.27,0.0,1.68,16.6,1.64,4.37,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.24,4.25,0.0,4.73,2.0,3.85,2.86,2.9,0.0
1970-04-16,2.22,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,3.67,0.0,3.15,0.0,1.79,0.45,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,5.25,3.88,0.0,7.31,1.3,0.67,3.19,4.39,0.0
1970-04-17,3.38,0.0,0.0,0.0,0.0,4.6,1.1,0.0,0.0,0.0,0.0,3.77,0.0,2.69,0.0,2.44,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.5,0.0,8.71,3.2,6.89,1.56,3.06,0.0
1970-04-18,3.71,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,16.9,3.12,0.0,5.65,0.0,1.48,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,3.38,0.0,2.66,1.3,2.06,1.27,2.45,0.0
1970-04-19,3.18,0.0,2.5,0.0,0.0,0.0,2.24,0.0,5.0,0.0,23.4,0.5,0.0,1.19,1.3,1.53,2.16,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,4.89,3.5,0.0,2.84,8.5,1.42,3.76,4.35,6.0
1970-04-20,3.1,0.0,0.0,4.0,0.0,6.6,1.47,40.2,24.0,17.4,28.2,0.85,30.0,0.0,18.2,3.45,0.69,10.2,20.3,9.2,0.0,0.0,0.0,0.0,0.0,1.24,0.88,6.0,4.07,3.6,4.55,2.06,4.45,0.0
1970-04-21,2.78,0.0,0.0,2.4,0.0,0.0,4.25,0.0,0.0,12.0,31.5,1.32,0.0,2.15,0.0,4.37,6.57,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,2.3,10.0,0.0,6.09,3.8,5.75,2.94,3.85,0.0
1970-04-22,8.55,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,22.0,13.6,5.02,0.0,1.68,0.0,3.71,6.89,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.98,8.38,0.0,6.15,3.5,1.08,8.93,5.5,0.0
1970-04-23,3.74,0.0,23.1,0.0,18.2,3.6,2.51,0.0,31.0,0.0,0.0,0.3,0.0,2.82,4.8,1.92,1.28,38.1,0.0,0.0,0.0,4.5,0.0,0.0,0.0,6.08,8.0,0.0,3.28,8.9,2.0,5.98,6.7,0.0
1970-04-24,9.05,0.0,2.5,0.8,0.0,0.0,1.46,3.0,0.0,38.0,0.0,0.72,0.0,3.85,0.0,0.99,6.18,0.0,17.3,2.4,0.0,8.18,0.0,15.0,8.2,8.48,14.75,0.0,5.87,6.1,3.41,4.64,9.21,8.0
1970-04-25,2.07,0.0,31.7,6.8,0.0,0.0,2.38,40.2,7.0,0.0,19.5,3.03,47.0,0.77,0.0,2.81,1.19,0.0,0.0,0.0,0.0,0.5,0.0,44.0,0.0,2.08,9.0,6.0,4.59,2.8,1.45,2.38,3.75,0.0
1970-04-26,5.1,26.2,0.0,7.8,0.0,0.0,1.06,0.0,0.0,38.8,0.0,6.77,5.0,4.22,0.0,3.23,1.45,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,3.56,0.38,0.0,5.95,6.5,1.67,1.94,4.32,0.0
1970-04-27,2.46,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,66.4,1.99,0.0,7.21,0.0,3.18,3.25,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.56,6.12,0.0,2.56,2.5,1.71,0.83,2.09,0.0
1970-04-28,5.6,0.0,11.2,0.0,0.0,0.0,1.68,0.0,0.0,0.0,8.3,1.93,0.0,7.8,0.0,3.28,1.28,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.18,7.75,0.0,4.26,4.4,1.73,4.87,4.6,0.0
1970-04-29,1.93,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,9.45,0.0,4.62,0.0,6.08,5.55,0.0,0.0,0.0,0.0,4.53,0.0,0.0,5.4,3.83,5.5,0.0,5.05,3.2,4.71,3.0,4.01,0.0
1970-04-30,4.4,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,11.5,3.82,0.0,7.51,0.0,2.45,0.92,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,1.67,0.75,0.0,4.7,5.3,3.36,4.56,3.85,0.0
1970-05-01,4.14,0.0,4.43,0.0,7.1,43.2,4.12,0.0,20.0,0.0,0.0,5.69,0.0,2.22,22.1,7.57,7.77,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,7.28,20.29,0.0,5.87,3.45,2.0,6.81,4.54,0.0
1970-05-02,4.63,0.0,2.73,30.0,29.4,0.0,1.22,3.2,40.0,4.0,8.2,0.07,18.0,2.07,7.3,2.41,4.18,0.0,0.0,0.0,0.0,0.33,0.0,9.0,0.0,1.64,0.29,10.0,3.05,2.93,0.0,2.79,5.06,0.0
1970-05-03,0.65,0.0,2.95,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.89,0.0,1.89,0.0,1.95,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.0,0.0,4.78,2.11,0.39,0.75,4.37,0.0
1970-05-04,0.22,0.0,2.13,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,6.93,0.0,3.59,0.0,4.1,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,2.57,0.0,1.76,8.3,3.14,2.99,4.27,0.0
1970-05-05,9.0,0.0,2.43,0.0,0.0,0.0,7.85,0.0,0.0,0.0,0.0,2.78,0.0,3.89,0.0,3.23,13.43,0.0,18.0,0.0,0.0,4.67,0.0,0.0,2.0,3.32,0.14,0.0,5.47,6.3,4.9,5.24,5.31,0.0
1970-05-06,6.02,0.0,5.25,0.0,0.0,0.0,3.98,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,7.99,6.86,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,4.55,0.0,0.0,3.92,4.73,0.51,5.64,4.5,0.0
1970-05-07,17.94,0.0,3.9,0.0,0.0,0.0,3.62,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,6.99,10.04,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,4.88,5.0,0.0,4.23,3.09,3.98,6.16,6.13,0.0
1970-05-08,9.33,0.0,6.78,4.6,0.0,0.0,3.12,0.0,0.0,0.0,0.0,3.35,0.0,3.28,0.0,9.56,9.48,88.9,0.0,0.0,0.0,4.67,0.0,0.0,4.0,7.48,14.14,0.0,4.16,0.73,5.63,14.08,4.01,24.0
1970-05-09,9.9,0.0,5.7,0.0,5.1,30.5,3.99,14.3,0.0,0.0,0.0,2.62,2.6,0.83,4.2,8.76,16.72,0.0,39.4,5.2,15.0,0.0,0.0,21.0,2.0,8.0,2.29,66.0,4.9,1.0,2.35,3.06,2.77,0.0
1970-05-10,2.44,0.0,3.77,0.0,0.0,0.0,6.58,0.8,0.0,0.0,0.0,2.0,1.6,7.75,0.0,6.11,5.1,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,4.8,5.29,19.0,5.36,8.09,1.67,2.8,4.18,12.0
1970-05-11,6.12,0.0,2.51,0.0,29.4,62.5,1.12,27.2,0.0,12.2,0.0,2.76,3.0,3.97,1.2,4.85,7.47,0.0,0.0,1.0,0.0,1.33,6.0,0.0,47.0,1.34,0.0,0.0,4.01,0.91,0.21,4.1,5.75,0.0
1970-05-12,2.73,0.0,4.21,10.8,18.0,22.9,2.39,0.0,0.0,4.0,0.0,6.84,0.0,0.97,0.0,1.64,2.56,22.9,7.6,5.5,14.0,12.0,0.0,5.0,0.0,6.34,3.71,0.0,4.95,5.0,1.21,1.91,6.02,0.0
1970-05-13,1.89,0.0,6.96,0.0,0.2,0.0,4.11,0.0,0.0,0.0,0.0,11.87,0.0,0.58,0.0,5.64,6.87,0.0,0.0,8.5,0.0,19.75,0.0,0.0,0.0,0.96,0.0,0.0,9.99,1.18,0.08,1.62,9.83,0.0
1970-05-14,4.85,0.0,2.95,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,7.22,0.0,4.13,0.0,7.49,3.46,0.0,0.0,0.0,0.0,18.67,0.0,0.0,0.0,3.54,0.0,0.0,4.93,3.09,2.41,3.19,4.65,0.0
1970-05-15,2.66,0.0,5.44,0.0,0.0,5.3,2.9,0.0,0.0,0.0,0.0,9.35,0.0,3.85,0.0,3.97,6.43,30.5,1.8,0.0,0.0,9.22,0.0,0.0,0.0,4.88,0.71,0.0,5.48,5.09,2.12,5.14,5.9,0.0
1970-05-16,4.9,0.0,4.85,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,3.43,0.0,3.39,0.0,3.17,3.04,0.0,0.0,0.0,5.0,15.67,0.0,2.0,0.0,3.19,0.0,0.0,3.53,3.27,0.27,4.51,6.11,0.0
1970-05-17,3.98,0.0,1.67,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,6.45,12.34,0.0,0.0,1.2,0.0,6.33,0.0,1.0,0.0,2.04,2.29,0.0,2.42,1.82,2.09,1.9,3.27,0.0
1970-05-18,3.55,0.0,6.54,46.8,11.0,18.3,4.21,0.0,0.0,69.4,4.4,9.64,1.6,0.25,11.6,7.02,5.35,10.2,21.6,14.2,8.5,12.58,30.0,0.0,0.0,4.8,1.29,0.0,4.08,8.27,0.23,8.04,3.12,0.0
1970-05-19,4.27,0.0,3.52,0.0,1.0,0.0,6.76,0.0,48.0,0.0,20.5,8.44,0.0,7.3,0.8,15.29,10.47,34.3,21.1,17.0,0.0,0.67,27.0,0.0,0.0,4.08,2.43,0.0,4.44,4.0,4.55,8.02,4.31,0.0
1970-05-20,7.62,0.0,3.83,0.0,0.0,0.0,5.62,0.0,0.0,0.0,0.0,4.48,10.6,3.48,0.0,10.06,9.26,0.0,7.9,2.3,0.0,0.02,0.0,7.0,0.0,6.58,0.0,0.0,5.9,5.09,0.63,6.92,3.54,0.0
1970-05-21,4.02,0.0,2.07,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.53,0.0,1.67,0.0,7.52,7.98,0.0,0.0,0.0,0.0,12.67,0.0,0.0,0.0,5.09,0.0,0.0,3.98,7.45,1.36,6.45,3.37,0.0
1970-05-22,2.91,0.0,1.18,0.0,0.0,0.0,2.64,0.0,0.0,22.0,0.0,0.0,0.0,1.85,0.0,3.47,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2,8.65,0.0,0.0,3.15,4.73,0.07,6.54,2.51,0.0
1970-05-23,2.82,0.0,1.8,21.2,0.0,1.3,1.04,6.4,0.0,0.0,0.0,3.65,25.2,3.97,0.0,4.22,5.45,12.7,3.3,0.0,0.0,1.67,0.0,0.0,0.0,2.53,0.0,0.0,4.52,15.64,2.65,10.31,4.31,0.0
1970-05-24,5.42,0.0,3.08,0.0,2.3,0.0,2.34,0.0,3.0,7.4,0.0,2.64,0.0,1.85,0.0,4.38,9.01,0.0,0.0,0.0,0.0,2.5,0.0,0.0,10.4,9.48,2.14,0.0,5.68,3.64,0.24,11.63,6.15,0.0
1970-05-25,5.6,0.0,4.46,0.0,0.2,0.0,4.34,0.0,0.0,0.0,0.0,2.36,0.0,1.27,0.0,11.88,11.03,0.0,0.0,0.0,0.0,1.72,0.0,5.0,3.5,22.76,1.0,0.0,8.09,2.64,2.23,20.08,6.31,17.0
1970-05-26,7.0,38.3,5.47,14.4,6.1,35.6,2.07,38.4,29.0,17.4,70.0,0.65,16.6,3.16,19.6,11.05,5.32,0.0,5.3,29.3,34.0,6.22,27.0,40.0,49.8,8.53,0.71,45.0,5.6,2.52,1.42,8.6,4.63,4.0
1970-05-27,10.25,40.6,3.44,34.0,19.0,30.5,3.54,18.8,15.0,22.0,10.8,0.29,5.0,2.55,38.5,15.92,8.62,78.7,38.1,37.6,14.0,0.03,32.0,10.0,3.6,9.52,17.14,0.0,7.62,6.0,2.9,14.43,8.71,4.0
1970-05-28,10.95,48.3,9.48,34.8,75.3,51.8,8.22,12.4,29.0,25.4,42.3,0.53,14.0,3.05,29.3,11.71,17.9,63.5,73.7,51.2,24.0,7.48,45.0,25.0,2.5,12.97,12.43,0.0,8.7,6.55,3.97,15.87,10.94,7.0
1970-05-29,9.36,87.1,7.57,32.0,32.3,58.7,4.05,26.3,43.0,36.0,22.0,4.78,14.2,6.99,46.3,16.59,20.5,66.0,86.1,62.9,40.0,11.63,66.0,50.0,25.2,14.77,11.0,0.0,6.81,3.0,6.04,15.5,8.42,6.0
1970-05-30,8.01,31.2,7.9,34.0,80.1,97.8,5.12,28.2,38.0,38.2,64.0,3.33,8.8,2.32,84.6,8.32,16.1,29.2,43.4,49.6,53.0,11.85,61.0,25.0,1.0,12.5,4.71,0.0,5.96,3.91,1.79,9.71,6.14,0.0
1970-05-31,11.09,67.8,6.57,3.4,38.0,27.9,5.79,13.1,6.0,6.2,39.2,1.85,2.6,5.13,12.5,9.09,13.97,41.9,40.6,28.2,20.8,12.87,28.0,19.0,0.0,18.17,10.0,0.0,11.82,9.91,2.5,23.21,10.07,9.0
1970-06-01,10.33,7.9,0.0,39.0,45.0,18.0,5.31,7.1,13.0,16.4,15.0,3.68,13.0,5.13,7.53,7.81,14.04,2.5,5.71,7.6,3.0,17.11,12.0,15.0,2.0,8.77,16.0,4.0,10.43,21.27,6.0,14.76,11.51,0.99
1970-06-02,12.32,9.9,7.4,0.0,2.0,1.3,10.66,0.0,0.0,7.0,14.0,8.46,1.2,8.27,17.42,20.69,24.47,5.1,9.0,10.2,0.0,9.86,7.0,6.0,0.0,6.77,37.83,0.0,14.39,40.09,4.16,17.63,10.42,5.41
1970-06-03,16.42,0.0,0.0,0.0,3.0,5.1,8.75,0.0,0.0,0.0,10.0,13.1,0.0,10.66,13.72,21.11,23.15,6.3,9.29,0.8,0.0,9.33,6.0,0.0,0.0,14.32,13.33,0.0,15.24,34.18,3.54,22.63,10.39,5.98
1970-06-04,7.75,0.0,2.5,0.0,2.0,8.6,9.11,1.0,0.0,0.0,70.0,7.79,0.0,10.06,10.68,14.35,14.88,0.0,8.86,6.4,17.2,6.5,31.0,4.0,0.0,8.48,13.33,0.0,15.71,27.18,4.5,15.34,10.86,1.99
1970-06-05,15.75,35.6,11.7,18.0,85.0,22.0,7.4,43.8,0.0,17.2,71.0,6.92,22.6,6.81,18.57,22.29,20.84,7.6,24.0,71.4,57.0,5.81,42.0,30.0,14.2,12.92,14.83,0.0,17.28,31.91,5.29,14.99,12.2,3.83
1970-06-06,15.05,15.2,10.4,27.2,34.0,56.7,16.07,43.5,0.0,8.6,73.0,15.78,33.6,12.43,21.43,30.74,35.9,2.5,22.0,7.0,62.0,17.46,62.0,35.0,17.4,26.18,9.0,35.0,26.08,34.09,5.84,25.01,20.68,5.16
1970-06-07,21.14,10.4,5.1,8.2,25.0,10.2,9.35,10.9,6.0,6.8,35.4,10.98,8.6,30.35,28.51,34.18,33.36,2.5,18.14,19.4,12.7,33.5,13.0,19.0,15.0,26.62,4.33,5.0,22.17,31.73,6.32,33.73,17.69,6.74
1970-06-08,27.62,11.7,2.3,17.0,10.0,13.7,13.21,23.2,13.0,3.6,29.8,11.18,18.6,13.8,24.16,30.38,33.73,0.0,19.0,18.2,22.7,11.9,27.0,35.0,2.0,28.43,6.33,0.0,25.51,37.0,5.15,30.88,19.23,5.81
1970-06-09,18.75,0.0,12.7,36.4,22.0,3.6,9.98,13.5,4.0,19.2,63.2,5.67,32.6,9.33,18.8,22.27,37.9,5.1,20.14,22.3,22.2,16.3,40.0,51.0,23.6,16.91,11.0,6.0,15.55,25.0,5.93,26.95,14.15,6.82
1970-06-10,19.08,48.8,33.0,18.2,37.0,22.9,8.41,40.4,30.0,55.0,68.0,4.67,63.6,14.91,16.9,17.22,24.96,5.6,8.43,33.0,24.0,2.71,45.0,49.0,23.2,23.55,7.83,6.4,15.79,12.64,4.71,27.24,11.32,6.08
1970-06-11,20.39,33.0,11.7,24.0,32.0,34.3,7.46,43.4,19.0,27.2,20.5,8.8,23.6,10.46,14.97,21.39,18.4,15.2,18.43,50.5,44.0,18.19,55.0,42.0,9.4,21.62,5.5,4.0,22.09,18.55,7.62,25.89,15.17,7.27
1970-06-12,24.33,23.0,31.7,22.4,17.0,21.8,16.64,50.4,10.0,12.0,50.2,16.53,26.2,13.57,18.42,25.53,32.34,5.1,32.86,53.1,91.0,13.3,23.0,52.0,22.0,27.56,22.83,6.2,18.85,23.55,8.76,27.46,13.39,10.91
1970-06-13,29.73,2.3,12.5,2.6,2.1,2.5,17.7,6.1,8.0,22.0,48.8,10.52,0.0,23.17,31.04,40.95,51.65,2.5,23.43,2.9,9.3,11.54,7.0,24.0,0.0,31.35,26.0,0.0,28.1,21.73,11.58,34.26,20.23,11.45
1970-06-14,30.74,5.8,72.0,6.4,1.4,14.5,18.5,1.4,10.0,0.0,37.2,10.22,6.4,14.26,32.66,32.57,44.95,0.0,18.0,1.0,2.6,9.0,5.0,26.0,0.0,31.35,27.67,0.0,30.36,27.73,9.86,42.69,24.9,14.11
1970-06-15,52.93,57.4,72.9,68.0,25.0,19.1,15.26,35.2,56.0,45.0,56.2,15.57,23.8,20.45,50.97,42.23,55.56,0.0,24.71,22.5,41.0,10.26,23.0,70.0,16.4,23.1,21.83,16.0,26.09,39.0,5.57,38.48,17.65,19.99
1970-06-16,17.92,60.2,46.5,45.6,42.0,30.5,13.32,87.1,38.0,4.0,13.1,5.08,44.6,8.31,15.95,21.05,14.68,6.3,15.14,29.0,47.0,20.64,36.0,48.0,12.2,28.31,15.33,15.4,38.05,69.64,10.03,34.06,26.81,12.27
1970-06-17,25.07,25.4,28.7,49.4,49.0,33.0,21.9,21.2,47.0,15.4,8.2,21.14,48.0,25.79,24.59,27.64,20.54,11.4,36.57,40.6,44.5,14.41,47.0,61.0,13.4,32.2,28.83,6.0,52.82,47.73,6.62,47.76,29.19,21.23
1970-06-18,20.26,19.1,0.0,11.2,19.2,9.1,19.91,3.2,7.0,9.2,0.0,23.17,11.0,27.54,23.61,27.16,25.37,1.3,41.86,15.8,33.0,30.56,17.0,32.0,4.2,25.9,20.83,0.0,38.19,51.0,7.89,42.94,24.61,10.92
1970-06-19,27.88,43.7,34.5,9.6,80.0,76.2,15.03,9.0,7.0,0.0,0.0,12.22,3.6,12.26,20.91,22.29,21.25,5.1,15.86,47.6,48.0,23.17,65.0,32.0,0.0,33.85,17.5,0.0,28.61,33.55,10.66,44.79,19.14,9.64
1970-06-20,22.52,0.0,0.0,0.8,2.0,0.0,13.86,0.2,0.0,0.0,0.0,10.33,0.0,9.74,29.54,23.61,19.6,10.2,14.29,0.0,16.0,22.04,8.0,6.0,0.0,29.29,16.83,0.0,32.57,29.82,6.4,34.08,21.87,11.99
1970-06-21,21.75,0.0,0.0,0.0,2.0,0.0,16.67,0.0,0.0,0.0,0.0,16.42,0.0,10.61,25.18,24.46,18.6,0.0,37.57,4.6,7.5,35.3,13.0,15.0,0.0,20.59,22.83,0.0,30.79,26.64,3.5,37.24,21.71,11.08
1970-06-22,20.9,3.3,0.0,9.8,35.0,5.1,13.51,1.4,0.0,0.0,0.0,13.64,1.0,17.43,17.32,21.75,23.68,0.0,24.43,4.2,30.5,18.97,10.0,6.0,0.0,21.69,28.0,0.0,28.55,29.73,8.06,33.06,21.8,10.02
1970-06-23,25.47,32.8,4.6,2.9,9.0,7.6,20.06,5.0,14.0,17.8,0.0,19.23,7.8,16.11,24.55,25.16,24.31,2.5,14.29,22.8,16.5,33.07,32.0,20.0,2.2,38.95,30.17,0.7,38.69,35.0,7.26,60.8,28.23,12.37
1970-06-24,20.88,0.0,0.0,0.0,38.0,6.9,17.55,4.0,7.0,0.0,0.0,18.43,1.0,17.74,21.3,18.74,17.76,0.0,27.71,1.8,5.0,23.01,6.0,10.0,0.0,19.81,37.5,0.0,34.2,45.73,5.63,28.25,24.61,12.07
1970-06-25,13.35,10.9,10.4,5.9,12.2,12.7,17.32,9.2,4.0,3.4,0.0,20.97,1.6,23.59,18.79,20.89,12.14,0.0,38.86,36.6,10.0,63.03,20.0,7.0,0.0,24.29,18.33,0.0,40.56,62.55,8.18,37.13,26.09,6.94
